"X","subject_id","date","session","sums","sumsnosave","nosavedel","age","sex","QL1","QL2","QL3","QL4","QL5","QL6","ssum2","ssum1","osave.bf","ssave.bf","snosave.bf","BF"
856,"537d2575-d734-f976-3b61-1256dc64b5a7","2020-10-22 12:05:13",847,7,NA,1,78,"männlich",4,3,4,4,2,3,17,12,0.21807838123567,0.0812211973800537,10.2610188038523,0.2040255514182041
857,"d54e9845-2f0a-9d8f-174e-af6593ef4abe","2020-10-22 12:05:41",848,13,11,0,52,"männlich",3,3,3,2,1,0,11,13,0.226460364902468,0.0825172021337216,10.3787838593222,0.21040363772839715
858,"2c8c1a8a-472d-6a19-6a9f-2da713dd4558","2020-10-22 12:07:31",850,7,11,0,78,"männlich",1,3,2,5,3,0,11,7,0.217893399415889,0.0811949885910771,10.498142925362,0.20390314631803624
859,"eafba8fb-4942-ad70-a2f0-9fd0ed743329","2020-10-22 12:11:18",839,8,NA,1,57,"männlich",6,6,6,6,6,3,13,8,0.212390693308759,0.0803051007034857,10.8609218772367,0.19970955265313486
860,"0c254b4d-6812-12ae-5a59-7c0ea3b0eb9f","2020-10-22 12:18:36",840,9,10,0,61,"männlich",1,5,4,5,3,4,10,9,0.20963785679582,0.079833386552897,10.8609729524307,0.19761004305458357
861,"c089a1a8-cd57-7df3-cfbc-96a2278ba455","2020-10-22 12:19:54",841,11,10,0,90,"männlich",6,1,4,5,3,4,10,11,0.212115589387746,0.0802020977379241,10.8610189569179,0.19951699947597606
862,"bf941a0a-2656-1f3f-cd01-2dbf06275dd8","2020-10-22 12:22:54",842,7,11,0,45,"männlich",5,6,5,6,3,3,11,7,0.204341785473818,0.0789400401272968,10.9869208222646,0.19355851521799655
863,"0fde70cb-70e1-3e89-d0c0-47f5c1436205","2020-10-22 12:24:53",843,11,NA,1,45,"weiblich",6,5,4,5,4,3,12,11,0.206725432469234,0.079301538381374,11.2420514588355,0.1954001033189643
864,"d9a30a5d-0f13-e662-fb48-3d888a036b8f","2020-10-22 12:27:28",844,7,10,0,33,"männlich",3,3,1,4,3,4,10,7,0.199245836860749,0.0780650556627221,11.2421543346057,0.18964458707201456
865,"95057c84-e363-7b9b-fa90-4b2efe973e54","2020-10-22 12:29:56",845,10,6,0,64,"männlich",3,4,5,5,1,3,6,10,0.199110338700123,0.0780105983996489,10.7188075052836,0.18954814946594073
866,"08bd5aeb-86ee-5e46-e4e0-6d96d5cfcc13","2020-10-22 12:34:57",846,12,NA,1,26,"männlich",3,6,4,6,3,4,12,10,0.203886656366918,0.077956243020905,10.9668078431553,0.19324237614756692
867,"d0bfce44-1a0e-123e-f950-f99466de7196","2020-10-22 12:54:05",849,10,NA,1,76,"männlich",5,5,5,5,3,5,11,10,0.203748598522232,0.0779019892322523,11.0941850007401,0.19314458335906026
868,"de8bc1e8-97c7-8fff-85e3-f6a0450d453a","2020-10-22 13:01:50",851,11,13,0,70,"weiblich",5,2,4,6,4,3,13,11,0.206122890566402,0.0782559295771188,11.4812267877877,0.1949805278796573
869,"5260094e-d2fb-02b5-3945-3e4b55dba89c","2020-10-22 13:03:28",854,7,11,0,57,"weiblich",4,4,4,5,3,3,11,7,0.198674096617781,0.0770454676931914,11.6155976927356,0.18924393812881996
870,"c3f400cf-077a-4831-6bda-37dfc10b3c1d","2020-10-22 13:04:24",857,9,11,0,76,"weiblich",6,0,6,6,0,0,11,9,0.196178824773049,0.0766043751896754,11.7518145413861,0.1873197283797521
871,"7434c6ed-9b1f-2b42-6cf8-f11f8f11fa3f","2020-10-22 13:12:06",852,13,15,0,72,"weiblich",4,3,3,4,3,3,15,13,0.203339198468028,0.0777806748323217,12.4404372383338,0.1928632260569946
872,"e4034c38-b372-49d7-5a33-7b285744c8ea","2020-10-22 13:18:50",853,12,12,0,58,"männlich",4,4,3,5,4,4,12,12,0.208265964467576,0.0785543518407897,12.7350592370737,0.19666186688165394
873,"a13241b6-2745-44a2-cda2-761937448478","2020-10-22 13:31:51",855,10,10,0,68,"weiblich",3,4,4,5,3,4,10,10,0.208126027939528,0.0785015436196038,12.7354064601658,0.19656324313964904
874,"b7bbb748-a664-ff01-b543-809066c474b4","2020-10-22 13:35:58",856,11,NA,1,45,"männlich",5,5,3,5,4,0,12,11,0.210575253809786,0.0788612651736478,13.0381611474793,0.19845292636173395
875,"efca91c1-c50a-dfdb-c4ca-a6e149b8170e","2020-10-22 13:47:37",858,9,NA,1,71,"weiblich",3,4,3,5,4,3,8,9,0.207860109597412,0.0784023700181141,12.7278410752177,0.1963765960447341
876,"24ddabeb-4b34-0768-6eff-9cf6ab7b1339","2020-10-22 13:50:38",859,10,NA,1,80,"weiblich",3,3,3,3,3,3,NA,NA,0.207720899361084,0.0783485278894754,12.7284499111142,0.1962784182476193
877,"ae90102d-3b72-cf82-d639-27bb75ae58ff","2020-10-22 13:59:48",860,5,NA,1,68,"männlich",3,3,3,4,0,3,11,5,0.195552108126209,0.0764215517273281,12.8799824528191,0.1868904837446613
878,"825aa695-aa7c-e369-c580-91718cca9347","2020-10-22 14:00:33",861,14,10,0,26,"männlich",3,3,3,3,3,3,2,1,0.205188256434291,0.0733664181792339,11.659155052944,0.19434773183733353
879,"d9fc1d16-4290-19ba-a51d-2ad7076701db","2020-10-22 14:05:29",870,8,NA,1,31,"männlich",4,3,4,5,3,4,10,8,0.200170898463077,0.0726186201026922,11.6592563966029,0.19048465571469303
880,"6e73f833-be29-fd24-8c27-cf58754fbee1","2020-10-22 14:10:21",862,9,NA,1,72,"weiblich",5,5,4,5,4,5,12,9,0.197657505758018,0.0722204312551065,11.9327177572137,0.18854750929039024
881,"4399d310-34c2-d85f-c01b-e4b2982751c2","2020-10-22 14:14:03",863,12,11,0,50,"weiblich",3,3,3,3,3,3,12,11,0.202365925524006,0.072528314506787,12.2136135437089,0.19219726828805717
882,"872be976-cd44-a175-257d-de0088b05fa4","2020-10-22 14:17:11",864,14,NA,1,57,"männlich",4,2,3,3,1,0,14,11,0.212482398689229,0.0728387985584303,12.7900328610671,0.1999861873754552
883,"eb6985a2-83ab-cf85-f6b7-b242b85cae5b","2020-10-22 14:31:46",865,7,13,0,57,"männlich",1,1,1,2,1,1,15,5,0.204730654258558,0.0711520600793798,13.5490353811122,0.19403815019936324
884,"36cb3b22-0616-3de7-3436-0ce07f2705f0","2020-10-22 14:41:08",866,10,NA,1,26,"männlich",5,2,4,4,5,3,10,10,0.204594550434199,0.0711036794196494,13.5494784523212,0.1939418211127764
885,"54f4f70f-aa75-f2ac-ad04-c0dfbb7328c2","2020-10-22 14:42:56",867,10,11,0,46,"männlich",6,5,5,6,3,6,11,10,0.204458671523087,0.0710553876998559,13.7122885206428,0.19384563747471256
886,"2cbe072d-28b2-a810-0d39-309565fa70ff","2020-10-22 14:44:56",868,11,10,0,68,"männlich",6,6,6,6,6,3,10,11,0.206834248567641,0.0713546588084507,13.7127519524842,0.19568383501970837
887,"7338bee9-ebd3-bb85-c7fd-8913cfe4f03b","2020-10-22 14:49:51",869,12,NA,1,64,"weiblich",3,2,4,5,0,4,14,12,0.211864646090153,0.0720183247653477,14.3710545077978,0.19955733669585252
888,"92a89944-5be5-135e-8f50-ae838453bfb3","2020-10-22 15:26:04",871,8,NA,1,57,"männlich",5,5,5,6,5,5,9,8,0.206611664471235,0.0712930201532483,14.1979243900177,0.19552987434135413
889,"776eb21f-c202-b7ae-3714-8545aa24a0cd","2020-10-22 15:32:42",872,14,11,0,71,"männlich",3,1,1,2,0,1,11,14,0.217019336979817,0.0727145736237784,14.3698109451724,0.20352406041872415
890,"8204ce02-1579-ca96-5d09-f92f725e6ffe","2020-10-22 15:42:35",873,14,14,0,32,"männlich",4,4,4,6,2,3,14,14,0.228188355300916,0.0741839117596228,15.0644465132732,0.2120340636930508
891,"a500ffc1-ccdd-b613-0eca-c82bdb1f1e0f","2020-10-22 15:55:39",875,11,NA,1,39,"weiblich",3,4,3,4,3,1,9,11,0.230979956309222,0.0745077552079464,14.8818099147051,0.2141594356606296
892,"640b09d6-a77d-e40a-53c3-3e200874c304","2020-10-22 15:55:55",874,10,11,0,55,"weiblich",3,3,0,4,0,0,11,10,0.230829703846571,0.0744574400397813,15.0633027083257,0.21405550983790156
893,"d41d37f0-a5ad-32eb-44fb-00366358ee07","2020-10-22 15:56:26",876,10,NA,1,48,"männlich",4,4,5,4,4,4,13,10,0.230679690353975,0.0744072163878792,15.6137034351924,0.21395173769162754
894,"d685f099-5591-f5de-7a8d-c7ae1d964c4b","2020-10-22 15:59:47",877,11,NA,1,45,"weiblich",3,3,4,6,3,0,14,11,0.23352013317982,0.0747334866109616,16.3775567918369,0.2161112411115942
895,"817f8aab-1d79-c101-71a0-bd545719b079","2020-10-22 16:05:43",880,16,NA,1,44,"männlich",3,3,3,4,2,3,8,16,0.252584443366494,0.0771468099664429,15.9751744503095,0.2304560540312338
896,"fe8ed9a7-2146-d3bb-d7ac-eea590af4075","2020-10-22 16:07:49",881,10,15,0,31,"weiblich",5,4,3,4,4,4,15,10,0.252422632472249,0.0770948624731174,16.9542706004622,0.23034591672210392
897,"c3d11bc4-847e-791c-f4d0-2cfaf1e36d09","2020-10-22 16:19:49",878,8,12,0,75,"weiblich",4,4,4,4,3,3,12,8,0.245678055526589,0.0762801994921564,17.3747109631733,0.22530234565777357
898,"7f128087-e8e3-cb7b-1c8c-b739f7a3727e","2020-10-22 16:34:27",879,8,9,0,41,"männlich",4,1,4,4,4,3,9,8,0.239192654059573,0.0754812013584442,17.1601584540519,0.22043399231886002
